date,stock,timestamp,side,price,market_trade_size,market_level_size,our_order_before,simulated_fill,our_order_after,inventory_after,cash_after,scheduled_refill_time
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:49:02,BUY,14.7,860,8646.0,10000.0,85,9915.0,-28101.0,407437.8500000007,2025-09-19 12:50:02
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:49:02,BUY,14.7,2269,8646.0,9915.0,595,9320.0,-27506.0,398691.3500000007,2025-09-19 12:50:02
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,25000,72953.0,10000.0,8567,1433.0,-36073.0,525054.6000000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,3500,72953.0,1433.0,167,1266.0,-36240.0,527517.8500000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,953,72953.0,1266.0,12,1254.0,-36252.0,527694.8500000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,6240,72953.0,1254.0,533,721.0,-36785.0,535556.6000000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,1000,72953.0,721.0,13,708.0,-36798.0,535748.3500000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,4900,72953.0,708.0,329,379.0,-37127.0,540601.1000000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,707,72953.0,379.0,6,373.0,-37133.0,540689.6000000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:53:09,SELL,14.75,4293,30653.0,373.0,373,0.0,-37506.0,546191.3500000007,2025-09-19 12:54:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:54:30,SELL,14.8,2166,197913.0,10000.0,23,9977.0,-37529.0,546531.7500000007,2025-09-19 12:55:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:54:30,SELL,14.8,858,197913.0,9977.0,3,9974.0,-37532.0,546576.1500000007,2025-09-19 12:55:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:57:42,SELL,14.8,500,195151.0,10000.0,1,9999.0,-37533.0,546590.9500000008,2025-09-19 12:58:42
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:58:02,SELL,14.8,3522,194651.0,9999.0,63,9936.0,-37596.0,547523.3500000008,2025-09-19 12:59:02
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:58:02,SELL,14.8,2478,194651.0,9936.0,31,9905.0,-37627.0,547982.1500000008,2025-09-19 12:59:02
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:58:02,SELL,14.8,1768,188651.0,9905.0,16,9889.0,-37643.0,548218.9500000009,2025-09-19 12:59:02
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:58:02,SELL,14.8,2188,186883.0,9889.0,25,9864.0,-37668.0,548588.9500000009,2025-09-19 12:59:02
2025-09-19,EMAARDEV UH Equity,2025-09-19 12:59:09,SELL,14.8,475,184695.0,10000.0,1,9999.0,-37669.0,548603.7500000009,2025-09-19 13:00:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:00:35,SELL,14.8,596,184220.0,10000.0,1,9999.0,-37670.0,548618.550000001,2025-09-19 13:01:35
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:02:42,SELL,14.8,2521,183359.0,10000.0,34,9966.0,-37704.0,549121.7500000009,2025-09-19 13:03:42
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:02:42,SELL,14.8,1242,180838.0,9966.0,8,9958.0,-37712.0,549240.150000001,2025-09-19 13:03:42
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:04:58,SELL,14.8,8392,180096.0,10000.0,391,9609.0,-38103.0,555026.950000001,2025-09-19 13:05:58
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:04:58,SELL,14.8,4134,171704.0,9609.0,99,9510.0,-38202.0,556492.150000001,2025-09-19 13:05:58
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:04:58,SELL,14.8,2037,167570.0,9510.0,24,9486.0,-38226.0,556847.3500000009,2025-09-19 13:05:58
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:04:58,SELL,14.8,11437,165533.0,9486.0,790,8696.0,-39016.0,568539.3500000009,2025-09-19 13:05:58
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:04:58,SELL,14.8,42245,154096.0,8696.0,8696,0.0,-47712.0,697240.150000001,2025-09-19 13:05:58
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:06:07,SELL,14.85,2723,165308.0,10000.0,44,9956.0,-47756.0,697893.550000001,2025-09-19 13:07:07
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:08:31,SELL,14.85,2382,68002.0,10000.0,83,9917.0,-47839.0,699126.100000001,2025-09-19 13:09:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:10:55,SELL,14.85,2406,65715.0,10000.0,88,9912.0,-47927.0,700432.9000000011,2025-09-19 13:11:55
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:13:15,SELL,14.85,596,63309.0,10000.0,5,9995.0,-47932.0,700507.1500000011,2025-09-19 13:14:15
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:13:44,SELL,14.85,1999,62713.0,9995.0,63,9932.0,-47995.0,701442.7000000011,2025-09-19 13:14:44
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:13:51,SELL,14.85,2477,60714.0,9932.0,101,9831.0,-48096.0,702942.5500000011,2025-09-19 13:14:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:14:40,SELL,14.85,475,58237.0,10000.0,3,9997.0,-48099.0,702987.1000000011,2025-09-19 13:15:40
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:14:47,SELL,14.85,2311,57762.0,10000.0,92,9908.0,-48191.0,704353.3000000011,2025-09-19 13:15:47
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:18:19,SELL,14.85,256,56051.0,10000.0,1,9999.0,-48192.0,704368.1500000011,2025-09-19 13:19:19
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:18:39,SELL,14.85,3297,55495.0,9999.0,195,9804.0,-48387.0,707263.9000000011,2025-09-19 13:19:39
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:18:59,SELL,14.85,2635,52198.0,9804.0,133,9671.0,-48520.0,709238.9500000011,2025-09-19 13:19:59
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:20:14,SELL,14.85,5871,49563.0,10000.0,695,9305.0,-49215.0,719559.7000000011,2025-09-19 13:21:14
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:20:14,SELL,14.85,1000,49563.0,9305.0,20,9285.0,-49235.0,719856.7000000011,2025-09-19 13:21:14
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:20:14,SELL,14.85,25000,49563.0,9285.0,9285,0.0,-58520.0,857738.9500000011,2025-09-19 13:21:14
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:21:31,SELL,14.9,2261,15599.0,10000.0,327,9673.0,-58847.0,862611.2500000012,2025-09-19 13:22:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:22:31,SELL,14.9,597,13338.0,9673.0,26,9647.0,-58873.0,862998.6500000012,2025-09-19 13:23:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:23:44,BUY,14.85,1000,17418.0,10000.0,57,9943.0,-58816.0,862152.2000000012,2025-09-19 13:24:44
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:24:39,SELL,14.9,2708,52793.0,10000.0,138,9862.0,-58954.0,864208.4000000012,2025-09-19 13:25:39
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:25:05,SELL,14.9,1519,49907.0,9862.0,46,9816.0,-59000.0,864893.8000000012,2025-09-19 13:26:05
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:25:38,SELL,14.9,299,49127.0,9816.0,1,9815.0,-59001.0,864908.7000000012,2025-09-19 13:26:38
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:27:25,BUY,14.85,5000,18079.0,10000.0,1382,8618.0,-57619.0,844386.0000000013,2025-09-19 13:28:25
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:27:25,BUY,14.85,795,18079.0,8618.0,34,8584.0,-57585.0,843881.1000000013,2025-09-19 13:28:25
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:27:25,BUY,14.85,4205,18079.0,8584.0,978,7606.0,-56607.0,829357.8000000012,2025-09-19 13:28:25
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:29:25,SELL,14.9,1842,65343.0,10000.0,51,9949.0,-56658.0,830117.7000000012,2025-09-19 13:30:25
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:31,SELL,14.9,162,11905.0,10000.0,2,9998.0,-56660.0,830147.5000000013,2025-09-19 13:33:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:31,SELL,14.9,577,11905.0,9998.0,27,9971.0,-56687.0,830549.8000000013,2025-09-19 13:33:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:31,SELL,14.9,1114,11905.0,9971.0,104,9867.0,-56791.0,832099.4000000013,2025-09-19 13:33:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:31,SELL,14.9,7499,11905.0,9867.0,4723,5144.0,-61514.0,902472.1000000013,2025-09-19 13:33:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:32,SELL,14.9,968,2501.0,5144.0,374,4770.0,-61888.0,908044.7000000012,2025-09-19 13:33:32
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:36,SELL,14.9,912,1533.0,4770.0,542,4228.0,-62430.0,916120.5000000013,2025-09-19 13:33:36
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:36,SELL,14.9,467,621.0,4228.0,351,3877.0,-62781.0,921350.4000000013,2025-09-19 13:33:36
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:37,SELL,14.9,154,154.0,3877.0,154,3723.0,-62935.0,923645.0000000013,2025-09-19 13:33:37
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:32:56,SELL,14.95,30000,92287.0,3723.0,3723,0.0,-66658.0,979303.8500000013,2025-09-19 13:33:56
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:33:51,BUY,14.9,3537,22759.0,10000.0,549,9451.0,-66109.0,971123.7500000013,2025-09-19 13:34:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:33:51,BUY,14.9,3379,22759.0,9451.0,501,8950.0,-65608.0,963658.8500000013,2025-09-19 13:34:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:33:51,BUY,14.9,571,22759.0,8950.0,14,8936.0,-65594.0,963450.2500000013,2025-09-19 13:34:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:33:51,BUY,14.9,5002,22759.0,8936.0,1099,7837.0,-64495.0,947075.1500000013,2025-09-19 13:34:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:33:51,BUY,14.9,473,22759.0,7837.0,9,7828.0,-64486.0,946941.0500000013,2025-09-19 13:34:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:33:51,BUY,14.9,5184,22759.0,7828.0,1180,6648.0,-63306.0,929359.0500000013,2025-09-19 13:34:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:33:51,BUY,14.9,4573,22759.0,6648.0,918,5730.0,-62388.0,915680.8500000014,2025-09-19 13:34:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:37:18,BUY,14.9,10000,23110.0,10000.0,4327,5673.0,-58061.0,851208.5500000013,2025-09-19 13:38:18
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:41:24,BUY,14.9,1000,16903.0,10000.0,59,9941.0,-58002.0,850329.4500000014,2025-09-19 13:42:24
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:43:54,BUY,14.9,5000,20010.0,10000.0,1249,8751.0,-56753.0,831719.3500000014,2025-09-19 13:44:54
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:27,BUY,14.9,6609,15010.0,8751.0,2909,5842.0,-53844.0,788375.2500000014,2025-09-19 13:45:27
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:27,BUY,14.9,140,15010.0,5842.0,1,5841.0,-53843.0,788360.3500000014,2025-09-19 13:45:27
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:30,BUY,14.9,191,8241.0,5841.0,4,5837.0,-53839.0,788300.7500000014,2025-09-19 13:45:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:30,BUY,14.9,2517,8241.0,5837.0,768,5069.0,-53071.0,776857.5500000014,2025-09-19 13:45:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:30,BUY,14.9,266,8241.0,5069.0,8,5061.0,-53063.0,776738.3500000015,2025-09-19 13:45:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:30,BUY,14.9,1010,8241.0,5061.0,123,4938.0,-52940.0,774905.6500000015,2025-09-19 13:45:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:30,BUY,14.9,1842,8241.0,4938.0,411,4527.0,-52529.0,768781.7500000015,2025-09-19 13:45:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:30,BUY,14.9,2415,8241.0,4527.0,707,3820.0,-51822.0,758247.4500000015,2025-09-19 13:45:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:30,SELL,14.9,1586,41759.0,10000.0,60,9940.0,-51882.0,759141.4500000015,2025-09-19 13:45:30
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:46,BUY,14.85,1379,5245.0,3820.0,362,3458.0,-51520.0,753765.7500000015,2025-09-19 13:45:46
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:46,BUY,14.85,1449,5245.0,3458.0,400,3058.0,-51120.0,747825.7500000015,2025-09-19 13:45:46
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:46,BUY,14.85,2035,5245.0,3058.0,789,2269.0,-50331.0,736109.1000000015,2025-09-19 13:45:46
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:44:46,BUY,14.85,337,5245.0,2269.0,21,2248.0,-50310.0,735797.2500000015,2025-09-19 13:45:46
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:46:12,SELL,14.85,263,50000.0,10000.0,1,9999.0,-50311.0,735812.1000000015,2025-09-19 13:47:12
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:46:31,BUY,14.8,527,32387.0,10000.0,8,9992.0,-50303.0,735693.7000000015,2025-09-19 13:47:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:46:31,BUY,14.8,6000,32387.0,9992.0,1111,8881.0,-49192.0,719250.9000000014,2025-09-19 13:47:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:46:31,BUY,14.8,939,32387.0,8881.0,27,8854.0,-49165.0,718851.3000000014,2025-09-19 13:47:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:46:31,BUY,14.8,3743,32387.0,8854.0,432,8422.0,-48733.0,712457.7000000015,2025-09-19 13:47:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:46:31,BUY,14.8,21150,32387.0,8422.0,8422,0.0,-40311.0,587812.1000000015,2025-09-19 13:47:31
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:47:21,SELL,14.75,10318,16409.0,10000.0,6487,3513.0,-46798.0,683495.3500000015,2025-09-19 13:48:21
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:47:23,SELL,14.75,5245,6091.0,3513.0,3513,0.0,-50311.0,735312.1000000015,2025-09-19 13:48:23
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:50:11,SELL,14.75,475,1313.0,10000.0,171,9829.0,-50482.0,737834.3500000015,2025-09-19 13:51:11
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:50:11,SELL,14.75,706,1313.0,9829.0,379,9450.0,-50861.0,743424.6000000015,2025-09-19 13:51:11
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:51:45,SELL,14.75,132,132.0,10000.0,132,9868.0,-50993.0,745371.6000000015,2025-09-19 13:52:45
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:53:01,SELL,14.8,1774,20466.0,10000.0,153,9847.0,-51146.0,747636.0000000015,2025-09-19 13:54:01
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:54:03,SELL,14.8,1662,18692.0,10000.0,147,9853.0,-51293.0,749811.6000000015,2025-09-19 13:55:03
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:55:01,SELL,14.8,1817,17030.0,9853.0,193,9660.0,-51486.0,752668.0000000015,2025-09-19 13:56:01
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:55:09,SELL,14.8,2592,15213.0,10000.0,441,9559.0,-51927.0,759194.8000000016,2025-09-19 13:56:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:56:35,SELL,14.8,2590,12621.0,10000.0,531,9469.0,-52458.0,767053.6000000016,2025-09-19 13:57:35
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:57:08,BUY,14.7,850,58554.0,10000.0,12,9988.0,-52446.0,766877.2000000016,2025-09-19 13:58:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:57:08,BUY,14.7,10000,58554.0,9988.0,1707,8281.0,-50739.0,741784.3000000016,2025-09-19 13:58:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:57:08,BUY,14.7,2900,58554.0,8281.0,143,8138.0,-50596.0,739682.2000000016,2025-09-19 13:58:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:57:08,BUY,14.7,4250,58554.0,8138.0,308,7830.0,-50288.0,735154.6000000016,2025-09-19 13:58:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:57:51,SELL,14.8,1787,10031.0,10000.0,318,9682.0,-50606.0,739861.0000000016,2025-09-19 13:58:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:13,SELL,14.8,6559,8213.0,10000.0,5238,4762.0,-55844.0,817383.4000000017,2025-09-19 14:00:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:13,SELL,14.8,1654,1654.0,4762.0,1654,3108.0,-57498.0,841862.6000000016,2025-09-19 14:00:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:13,SELL,14.85,20429,49737.0,3108.0,3108,0.0,-60606.0,888016.4000000017,2025-09-19 14:00:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:48,BUY,14.85,300,24744.0,10000.0,3,9997.0,-60603.0,887971.8500000016,2025-09-19 14:00:48
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:51,BUY,14.85,13385,24444.0,9997.0,7329,2668.0,-53274.0,779136.2000000016,2025-09-19 14:00:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:51,BUY,14.85,5235,24444.0,2668.0,1121,1547.0,-52153.0,762489.3500000016,2025-09-19 14:00:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:51,BUY,14.85,1283,24444.0,1547.0,67,1480.0,-52086.0,761494.4000000017,2025-09-19 14:00:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:51,BUY,14.85,298,24444.0,1480.0,3,1477.0,-52083.0,761449.8500000016,2025-09-19 14:00:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:51,BUY,14.85,2599,24444.0,1477.0,276,1201.0,-51807.0,757351.2500000016,2025-09-19 14:00:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 13:59:51,BUY,14.85,1644,24444.0,1201.0,110,1091.0,-51697.0,755717.7500000016,2025-09-19 14:00:51
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:02:52,BUY,14.8,426,39327.0,10000.0,4,9996.0,-51693.0,755658.5500000017,2025-09-19 14:03:52
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:02:52,BUY,14.8,34444,39327.0,9996.0,9996,0.0,-41697.0,607717.7500000016,2025-09-19 14:03:52
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:03:03,SELL,14.8,10673,10673.0,10000.0,10000,0.0,-51697.0,755717.7500000016,2025-09-19 14:04:03
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,10477,18668.0,10000.0,5879,4121.0,-45818.0,668708.5500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,1372,18668.0,4121.0,100,4021.0,-45718.0,667228.5500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,258,18668.0,4021.0,3,4018.0,-45715.0,667184.1500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,652,18668.0,4018.0,22,3996.0,-45693.0,666858.5500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,260,18668.0,3996.0,3,3993.0,-45690.0,666814.1500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,1328,18668.0,3993.0,94,3899.0,-45596.0,665422.9500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,2326,18668.0,3899.0,289,3610.0,-45307.0,661145.7500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,260,18668.0,3610.0,3,3607.0,-45304.0,661101.3500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:13,BUY,14.8,1735,18668.0,3607.0,161,3446.0,-45143.0,658718.5500000017,2025-09-19 14:09:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:08:26,BUY,14.75,80,442.0,3446.0,14,3432.0,-45129.0,658512.0500000017,2025-09-19 14:09:26
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:10:08,BUY,14.75,135,5570.0,10000.0,3,9997.0,-45126.0,658467.8000000017,2025-09-19 14:11:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:10:08,BUY,14.75,227,5570.0,9997.0,9,9988.0,-45117.0,658335.0500000017,2025-09-19 14:11:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:10:08,BUY,14.75,2497,5570.0,9988.0,1119,8869.0,-43998.0,641829.8000000017,2025-09-19 14:11:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:10:08,BUY,14.75,2711,5570.0,8869.0,1319,7550.0,-42679.0,622374.5500000017,2025-09-19 14:11:08
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:10:29,SELL,14.75,470,470.0,10000.0,470,9530.0,-43149.0,629307.0500000017,2025-09-19 14:11:29
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:10:29,SELL,14.8,25232,25232.0,9530.0,9530,0.0,-52679.0,770351.0500000017,2025-09-19 14:11:29
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:11:03,BUY,14.85,10513,15147.0,7550.0,7296,254.0,-45383.0,662005.4500000017,2025-09-19 14:12:03
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:11:03,BUY,14.85,3356,15147.0,254.0,254,0.0,-45129.0,658233.5500000017,2025-09-19 14:12:03
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:11:52,BUY,14.8,950,18858.0,10000.0,47,9953.0,-45082.0,657537.9500000017,2025-09-19 14:12:52
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:12:23,BUY,14.8,200,18152.0,10000.0,2,9998.0,-45080.0,657508.3500000017,2025-09-19 14:13:23
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:14:02,BUY,14.8,17410,22610.0,10000.0,10000,0.0,-35080.0,509508.3500000017,2025-09-19 14:15:02
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:19:40,BUY,14.75,302,6071.0,10000.0,15,9985.0,-35065.0,509287.1000000017,2025-09-19 14:20:40
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:19:40,BUY,14.75,134,6071.0,9985.0,2,9983.0,-35063.0,509257.6000000017,2025-09-19 14:20:40
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:21:56,BUY,14.75,946,8047.0,10000.0,111,9889.0,-34952.0,507620.3500000017,2025-09-19 14:22:56
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:21:56,BUY,14.75,2425,8047.0,9889.0,730,9159.0,-34222.0,496852.8500000017,2025-09-19 14:22:56
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:21:56,BUY,14.75,261,8047.0,9159.0,8,9151.0,-34214.0,496734.8500000017,2025-09-19 14:22:56
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:21:56,BUY,14.75,251,8047.0,9151.0,7,9144.0,-34207.0,496631.6000000017,2025-09-19 14:22:56
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:21:56,BUY,14.75,1752,8047.0,9144.0,381,8763.0,-33826.0,491011.8500000017,2025-09-19 14:22:56
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:21:56,BUY,14.75,2412,8047.0,8763.0,722,8041.0,-33104.0,480362.3500000017,2025-09-19 14:22:56
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:22:36,BUY,14.7,1692,52461.0,8041.0,54,7987.0,-33050.0,479568.55000000173,2025-09-19 14:23:36
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:24:41,BUY,14.7,19058,53870.0,10000.0,6742,3258.0,-26308.0,380461.15000000177,2025-09-19 14:25:41
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:24:41,BUY,14.7,1200,53870.0,3258.0,26,3232.0,-26282.0,380078.95000000176,2025-09-19 14:25:41
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:24:41,BUY,14.7,3000,53870.0,3232.0,167,3065.0,-26115.0,377624.05000000173,2025-09-19 14:25:41
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:24:41,BUY,14.7,2000,53870.0,3065.0,74,2991.0,-26041.0,376536.25000000175,2025-09-19 14:25:41
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:24:41,BUY,14.7,2198,53870.0,2991.0,89,2902.0,-25952.0,375227.95000000176,2025-09-19 14:25:41
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:24:43,SELL,14.8,3024,29352.0,10000.0,311,9689.0,-26263.0,379830.75000000175,2025-09-19 14:25:43
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:25:09,SELL,14.8,4594,26328.0,9689.0,801,8888.0,-27064.0,391685.55000000173,2025-09-19 14:26:09
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:27:10,BUY,14.75,246,27077.0,10000.0,2,9998.0,-27062.0,391656.05000000173,2025-09-19 14:28:10
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:27:13,SELL,14.8,19772,23734.0,10000.0,10000,0.0,-37062.0,539656.0500000017,2025-09-19 14:28:13
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:28:24,SELL,14.8,916,6916.0,10000.0,121,9879.0,-37183.0,541446.8500000017,2025-09-19 14:29:24
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:28:24,SELL,14.8,3280,6916.0,9879.0,1555,8324.0,-38738.0,564460.8500000017,2025-09-19 14:29:24
2025-09-19,EMAARDEV UH Equity,2025-09-19 14:30:27,SELL,14.8,2668,4135.0,10000.0,1721,8279.0,-40459.0,589931.6500000018,2025-09-19 14:31:27
